
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity StdDev,1125.93,16624.9,2445.31,1814.35,2012.79,1.88778e+06,772,,Surface,4,,Image 1,,1,
Intensity StdDev,0,14915.5,959.401,1691.67,98.0125,740657,772,,Surface,5,,Image 1,,1,
Intensity StdDev,0,7806.81,178.501,608.954,0,137803,772,,Surface,6,,Image 1,,1,
Intensity StdDev,0,10000.8,93.1819,622.744,0,71936.4,772,,Surface,7,,Image 1,,1,
Intensity Sum,111774,8.26125e+09,5.05012e+07,4.44024e+08,1.2048e+06,3.89869e+10,772,,Surface,1,,Image 1,,1,
Intensity Sum,121970,4.07363e+09,2.74092e+07,2.16999e+08,955202,2.11599e+10,772,,Surface,2,,Image 1,,1,
Intensity Sum,220764,8.70844e+09,5.97553e+07,4.66508e+08,1.80225e+06,4.61311e+10,772,,Surface,3,,Image 1,,1,
Intensity Sum,938786,3.20682e+10,2.18861e+08,1.77932e+09,4.72463e+06,1.68961e+11,772,,Surface,4,,Image 1,,1,
Intensity Sum,0,4.11183e+09,1.96361e+07,1.97318e+08,2550.5,1.5159e+10,772,,Surface,5,,Image 1,,1,
Intensity Sum,0,5.7354e+08,2.23717e+06,2.511e+07,0,1.7271e+09,772,,Surface,6,,Image 1,,1,
Intensity Sum,0,3.44117e+08,986243,1.34301e+07,0,7.6138e+08,772,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,772,772,,Surface,,,,,1,
Position X,0.535672,353.025,170.601,102.434,160.06,131704,772,um,Surface,,Position,,,1,
Position Y,0.509001,352.584,183.756,101.192,192.307,141859,772,um,Surface,,Position,,,1,
Position Z,8.28292,28.7151,17.0079,5.82863,15.9975,13130.1,772,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-1.10561,30.1819,4.48231,4.28343,3.47832,3460.34,772,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.764505,13.0324,1.35044,2.1052,0,1042.54,772,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.357099,9.20729,1.51193,1.73019,0.936448,1167.21,772,um,Surface,,,,Surfaces 1,1,
Sphericity,0.226234,0.948249,0.74049,0.129528,0.753286,571.658,772,,Surface,,,,,1,
Time,0,0,0,0,0,0,772,s,Surface,,,,,1,
Time Index,1,1,1,0,1,772,772,,Surface,,,,,1,
Volume,1.17018,52578.2,383.184,2943.91,11.9622,295818,772,um^3,Surface,,,,,1,
