
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Sum,1.8171e+06,2.18676e+10,1.67946e+08,1.24425e+09,7.24189e+06,9.62331e+10,573,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.40319e+09,1.82028e+07,1.38661e+08,156572,1.04302e+10,573,,Surface,5,,Image 1,,1,
Intensity Sum,0,8.70369e+08,8.53338e+06,5.65646e+07,188971,4.88963e+09,573,,Surface,6,,Image 1,,1,
Intensity Sum,0,4.18434e+08,1.33436e+06,1.83043e+07,0,7.64591e+08,573,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,573,573,,Surface,,,,,1,
Position X,0.826724,353.082,186.63,96.4666,185.272,106939,573,um,Surface,,Position,,,1,
Position Y,1.16473,352.629,191.844,98.739,195.972,109926,573,um,Surface,,Position,,,1,
Position Z,13.3503,26.0829,18.9087,3.58188,18.2188,10834.7,573,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.521167,30.0144,4.86391,5.18241,3.33475,2787.02,573,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.692563,6.07768,0.424576,0.951419,0,243.282,573,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.738173,10.9072,1.50343,1.97749,0.721365,861.468,573,um,Surface,,,,Surfaces 1,1,
Sphericity,0.277007,0.978326,0.71713,0.14232,0.723201,410.916,573,,Surface,,,,,1,
Time,0,0,0,0,0,0,573,s,Surface,,,,,1,
Time Index,1,1,1,0,1,573,573,,Surface,,,,,1,
Volume,3.60347,35628.5,313.65,2018.31,20.5109,179722,573,um^3,Surface,,,,,1,
