,Subject,Subject Name,ID,Intensity Median,Intensity Mean,Intensity Sum,Intensity StdDev,Intensity Min,Intensity Max,Volume,Surface Area,Sphericity,Intensity/Volume,Microglia Intensity_Sum
1025,50,Abi3KI/+_APPPS1,17,7924.14,10174.4,2152880000,7714.88,1427,65535,6321.91,4734.63,0.349218,1.253440811,1552910000
1026,50,Abi3KI/+_APPPS1,18,7379.68,8115.62,397641000,2863.05,2433,28597,1464.27,1148.36,0.543023,5.039835549,189587000
1027,50,Abi3KI/+_APPPS1,19,7927.66,10223.4,953435000,6736.73,1377,63741,2765.73,2510.9,0.379485,2.866389705,474591000
1028,50,Abi3KI/+_APPPS1,20,6894.92,7308.57,307267000,2082.71,2477,20497,1213.35,1414.08,0.389046,5.682548317,216978000
1029,50,Abi3KI/+_APPPS1,21,7563.33,9131.38,10791500000,5473.72,1655,65535,35119.4,24018.2,0.215928,0.215360456,6118550000
1030,50,Abi3KI/+_APPPS1,22,7731.29,8651.24,636679000,3357.75,2582,29836,2193.6,1631.61,0.500388,3.524475748,350917000
1031,50,Abi3KI/+_APPPS1,23,8769.61,11855.7,417273000,8161.17,1984,58581,1051.59,862.354,0.579913,8.339381318,443456000
1032,50,Abi3KI/+_APPPS1,24,8192.88,10308.5,519755000,6032.76,1618,49231,1510.1,1350.48,0.471337,5.425389047,394148000
1033,50,Abi3KI/+_APPPS1,25,9173.53,13646.1,14667500000,12471,1502,65535,32075.3,14339,0.34047,0.285999819,5916950000
1034,50,Abi3KI/+_APPPS1,26,7227.68,8276.21,456921000,4008.05,2047,41455,1624.96,1855.18,0.360297,4.447912564,277189000
1035,50,Abi3KI/+_APPPS1,27,8313.83,12581.1,509561000,10307.1,2437,63445,1205.08,1006.8,0.543942,6.898985959,323876000
1036,51,Abi3+/+_APPPS1,0,7773.89,10207.9,20194200000,7157.19,630,65535,57986.1,44970.6,0.161104,0.134064716,8692900000
1037,51,Abi3+/+_APPPS1,1,7988.34,10543.7,1313210000,7508.92,2292,64305,3672.09,3626.33,0.317414,2.175420537,670199000
1038,51,Abi3+/+_APPPS1,2,9775.3,12807.2,770186000,7727.59,2475,52661,1802.95,1354.28,0.52897,5.421836435,294874000
1039,51,Abi3+/+_APPPS1,3,9007.4,12283.9,6325610000,8453.43,2567,65535,15193.9,9138.17,0.324643,0.592830017,1921960000
1040,51,Abi3+/+_APPPS1,4,8721.65,12843.3,7589350000,10178.9,2340,65535,17569.4,9794.07,0.333702,0.496411374,2734660000
1041,51,Abi3+/+_APPPS1,5,9537.06,11182.1,659031000,5293.35,1187,40544,1746.37,1190.22,0.589225,5.461076404,236860000
1042,51,Abi3+/+_APPPS1,6,8711.62,10764,1181080000,5683.84,2259,45026,3265.8,2390.41,0.445321,2.667530161,577162000
1043,51,Abi3+/+_APPPS1,7,9081.6,10971.8,668863000,5281.21,2501,37431,1820.98,1126.23,0.640313,4.987204692,289347000
1044,51,Abi3+/+_APPPS1,8,7940.82,8962,952374000,3645.41,2376,39830,3128.01,2847.54,0.363239,2.538617204,412648000
1045,51,Abi3+/+_APPPS1,9,7746.01,8320.24,381533000,2662.28,2450,28121,1348.82,1837.35,0.321312,5.742804822,162675000
1046,51,Abi3+/+_APPPS1,10,7218.76,7471.44,266364000,1788.73,2940,20991,1002.41,1362.85,0.355412,7.201404615,122623000
1047,51,Abi3+/+_APPPS1,11,11899,15232.2,3118090000,9173.87,2075,56613,6135.46,3093.26,0.523962,1.939381888,1112600000
1048,51,Abi3+/+_APPPS1,12,8275.12,11543.4,1950780000,9027.19,1970,65535,5005.38,3580.99,0.395159,1.653245108,891743000
1049,51,Abi3+/+_APPPS1,13,8549.48,11195.2,4175880000,7555.29,2382,65535,11065.1,5820.74,0.412549,0.772652755,1852940000
1050,51,Abi3+/+_APPPS1,14,6718.6,6797.09,350723000,1199.16,3045,13709,1220.63,2704.47,0.204233,5.504206844,193832000
1051,51,Abi3+/+_APPPS1,15,9112.95,12792.8,12668100000,9437.09,1897,65535,29482.8,13771.6,0.33513,0.309093777,4853070000
1052,51,Abi3+/+_APPPS1,16,7695.86,9382.31,2954790000,4844.41,2340,44504,9189.69,7879.01,0.269286,0.837445006,1163630000
1053,51,Abi3+/+_APPPS1,17,7072.36,7444.02,314421000,2024.28,2915,28744,1221.8,1187.78,0.465314,5.788476019,207408000
1054,52,Abi3+/+_APPPS1,0,10452.8,11743.2,708141000,4610.75,3202,39628,1789.03,1552.05,0.459186,5.842719239,174090000
1055,52,Abi3+/+_APPPS1,1,8814.92,9504.7,1123180000,2952.45,3017,34653,3517.42,4082.44,0.273977,2.506075476,526655000
1056,52,Abi3+/+_APPPS1,2,9988.14,12574.8,1131710000,7174.97,2353,55312,2682.16,2152.32,0.433743,3.723916545,423742000
1057,52,Abi3+/+_APPPS1,3,11734.3,16555.1,7075590000,11820.5,2382,65535,12803,7247.76,0.365165,0.916527376,1946030000
1058,52,Abi3+/+_APPPS1,4,10609.2,12251,1611650000,5271.39,3083,41564,3928.36,3238,0.371834,2.700668981,634533000
1059,52,Abi3+/+_APPPS1,5,10868.6,13148,6184330000,6503.4,3227,60999,14058,8096.42,0.347915,0.773125622,1726400000
1060,52,Abi3+/+_APPPS1,6,11264,13971,4173600000,7825.7,3265,65535,8891.33,5165.74,0.401787,1.266852091,1289410000
1061,52,Abi3+/+_APPPS1,7,10726.3,12202.8,810192000,5120.31,3444,40939,1977.61,1696.5,0.449114,5.423870227,282466000
1062,52,Abi3+/+_APPPS1,8,10282.6,12165.1,4002800000,6113.23,2618,62689,9845.94,8205.38,0.270743,1.044349244,1611400000
1063,52,Abi3+/+_APPPS1,9,8864.94,10294.1,8680410000,5489.2,3083,65535,24186.3,21515,0.187985,0.366527332,3138960000
1064,52,Abi3+/+_APPPS1,10,12419.6,16410.8,6952470000,10408.3,2722,65535,12699.5,6427.9,0.409517,0.977959762,2037280000
1065,54,Abi3+/+_APPPS1,0,13509.9,17574.4,638883000,11085.1,3888,65535,1079.12,1194.79,0.425833,12.51936763,274479000
1066,54,Abi3+/+_APPPS1,1,17837.2,24712,9420960000,16169.9,4052,65535,11373.4,5404.18,0.452564,1.568326094,2136710000
1067,54,Abi3+/+_APPPS1,2,16083.9,21517.2,17316800000,13887.9,3684,65535,24037.5,10457.8,0.385157,0.669117005,4919050000
1068,54,Abi3+/+_APPPS1,3,14244.8,18723.9,4801860000,11776.9,3686,65535,7640.23,4328.85,0.433361,1.864446489,1498430000
1069,54,Abi3+/+_APPPS1,4,11715.4,12968.6,829728000,4652.71,4897,52506,1846.47,2063.91,0.352659,6.344755127,428974000
1070,54,Abi3+/+_APPPS1,5,13452.9,16298.2,1411900000,8707.08,4737,65535,2571.45,1947.81,0.466003,5.231639736,389416000
1071,54,Abi3+/+_APPPS1,6,16002.5,21756.5,14652900000,14536.8,3704,65535,20152.9,8946.2,0.400317,0.794054454,4166390000
1072,54,Abi3+/+_APPPS1,7,15474.4,19971.4,8307720000,12014.4,4353,65535,12419.5,5214.17,0.497395,1.245976086,2147700000
1073,54,Abi3+/+_APPPS1,8,15471.1,21028.7,17859900000,14053.7,4112,65535,25354.9,9978.4,0.418278,0.610181858,4704020000
1074,54,Abi3+/+_APPPS1,9,15636.6,19227,3145940000,10552.7,3968,65535,4874.12,2513.2,0.553165,3.208086793,814721000
1075,54,Abi3+/+_APPPS1,10,14520.3,19312.7,7474600000,12161.2,4009,65535,11550.2,6465.12,0.382208,1.257147062,2295930000
1076,54,Abi3+/+_APPPS1,11,14439.4,17402.1,5579210000,8752.75,4374,65535,9572,4916.94,0.443395,1.50850397,1452560000
1077,54,Abi3+/+_APPPS1,12,12409.1,14580.8,1502930000,7339.24,4302,65535,3038.89,2434.81,0.416706,4.083431779,666267000
1078,54,Abi3+/+_APPPS1,13,14525,18730.7,24936600000,11486.2,3965,65535,39586.2,15916.8,0.352906,0.366920796,7242810000
1079,54,Abi3+/+_APPPS1,14,12027.8,14094.6,489687000,6394.63,4994,57902,1026.29,1038.88,0.473623,11.71968937,235759000
1080,54,Abi3+/+_APPPS1,15,12145.1,13410.9,890297000,4991,5387,65535,1980.56,1443.3,0.528427,6.132154542,441127000
1081,54,Abi3+/+_APPPS1,16,15493.9,20459.9,15256400000,13004.9,4184,65535,22301.8,9817.53,0.390279,0.694737644,4397750000
1082,54,Abi3+/+_APPPS1,17,13044.4,18034.9,4928280000,12724.9,4217,65535,8129.17,5315.48,0.367823,1.604641064,2103080000
1083,54,Abi3+/+_APPPS1,18,14890.4,19361.8,7648700000,11481,4120,65535,11770.4,4704.11,0.531946,1.265071705,1992220000
1084,54,Abi3+/+_APPPS1,19,17559.1,23729,14190900000,15682.6,4499,65535,17880.6,7606,0.434759,0.982019619,3482300000
1085,54,Abi3+/+_APPPS1,20,10726.5,11084.7,484622000,2257.58,5068,30132,1233.9,1648.33,0.337516,8.693168004,212485000
1086,54,Abi3+/+_APPPS1,21,14205.4,17369.8,4210720000,9261.24,4975,65535,7229.88,3592.51,0.503316,1.964818227,1357350000
1087,55,Abi3+/+_APPPS1,0,23102.3,24580.8,5147030000,7579.05,8450,63102,6190.51,3373.97,0.483238,3.731889618,836323000
1088,55,Abi3+/+_APPPS1,1,22000.9,24851.8,2756660000,9723.89,6855,65535,3306.31,2726.67,0.393623,6.654215727,574115000
1089,55,Abi3+/+_APPPS1,2,18798,21699.5,764341000,8981.24,7553,65535,1026.07,1095.01,0.449281,18.3203875,251719000
1090,55,Abi3+/+_APPPS1,3,22769.2,25925.7,6532350000,10418,8019,65535,7453.99,5042.44,0.365962,3.054632485,1197420000
1091,55,Abi3+/+_APPPS1,4,17018.2,17302.8,1364780000,2593.92,9392,39929,2226.69,3121.54,0.264173,7.642824102,297633000
1092,55,Abi3+/+_APPPS1,5,17988.7,19191.7,1798720000,5079.36,7797,64168,2695.28,3324.92,0.28169,6.674148882,501426000
1093,55,Abi3+/+_APPPS1,6,27490.2,29630.8,2901330000,11314.9,6584,65535,2908.13,1613.1,0.610798,9.452878654,467702000
1094,55,Abi3+/+_APPPS1,7,23575,29193.1,4780190000,14700.8,7798,65535,4866.83,3359.95,0.413348,4.844015509,1018490000
1095,55,Abi3+/+_APPPS1,8,29928.7,35188.8,1209090000,17225.2,6472,65535,1023.32,682.957,0.719059,29.24666771,263041000
1096,55,Abi3+/+_APPPS1,9,23521.1,27248.9,13331600000,11831.6,6825,65535,14539.2,8609.53,0.334605,1.617771267,2097100000
1097,55,Abi3+/+_APPPS1,10,24596.7,26729.5,3667930000,9494.74,8499,65535,4084.65,2001.4,0.617429,6.021739929,489723000
1098,56,Abi3KI/+_APPPS1,0,10962.4,14608.5,691013000,10446.7,3238,65535,1416.44,1314.36,0.464054,7.73940301,248882000
1099,56,Abi3KI/+_APPPS1,1,12636.2,19628,1750190000,15227.6,2616,65535,2676.11,2363.39,0.394413,4.721853735,644068000
1100,56,Abi3KI/+_APPPS1,2,13164.3,20698.3,12665500000,16754.8,2992,65535,18310.6,9818.3,0.342176,0.718944218,3597810000
1101,56,Abi3KI/+_APPPS1,3,10182.5,10933.3,603749000,3448.3,2932,32193,1626.88,1599.42,0.41824,6.258912766,235694000
1102,56,Abi3KI/+_APPPS1,4,10131.6,13642.5,600583000,10962.1,2604,65535,1303.63,1328.99,0.434241,7.771837101,278148000
1103,56,Abi3KI/+_APPPS1,5,12493.3,16710,1106540000,10775.6,3255,65535,1988.33,1548.88,0.493696,6.283313132,521530000
1104,56,Abi3KI/+_APPPS1,6,10336,12883,1058220000,8230.04,2843,65535,2459.97,2485.85,0.35451,4.201677256,392456000
1105,56,Abi3KI/+_APPPS1,7,10445.8,11599.7,478755000,4387.01,3188,41047,1238.1,1008.29,0.553015,8.436959858,182027000
1106,56,Abi3KI/+_APPPS1,8,12572,18356.3,21867600000,14580.7,2546,65535,35628.5,16113.6,0.324955,0.352863578,6235560000
1107,56,Abi3KI/+_APPPS1,9,12074.4,16842.2,1897680000,12098.2,2520,65535,3385.43,2127.07,0.512599,3.566577953,755730000
1108,56,Abi3KI/+_APPPS1,10,10656.4,16035,2289830000,13833.1,2595,65535,4260.82,3564.44,0.356578,2.50102093,976534000
1109,56,Abi3KI/+_APPPS1,11,14067.1,20525.9,1661510000,14656.8,2153,65535,2427.71,1622.22,0.538481,5.794390599,534521000
1110,56,Abi3KI/+_APPPS1,12,10735.5,15855.5,1171830000,12688.5,3213,65535,2190.03,2196.14,0.371355,4.901987644,497906000
1111,56,Abi3KI/+_APPPS1,13,12141,17140.4,4599870000,13296.1,2870,65535,8071.41,5163.67,0.376841,1.504198151,1455430000
1112,56,Abi3KI/+_APPPS1,14,10383.3,11124.4,487150000,3588.24,3364,31199,1306.88,1354.42,0.426797,7.945105901,194181000
1113,56,Abi3KI/+_APPPS1,15,11589.1,16739.6,2808290000,12412.3,2663,65535,5030.02,3929.58,0.361286,2.303986863,1025110000
1114,56,Abi3KI/+_APPPS1,16,11800.6,16706.5,9409080000,13046.2,2900,65535,16910,9895.26,0.321972,0.697847428,3139700000
1115,56,Abi3KI/+_APPPS1,17,10552.4,12414.3,487570000,6305.91,3545,57163,1164.5,1061.12,0.504443,9.061743237,206612000
1116,56,Abi3KI/+_APPPS1,18,11757.5,16617.8,1847160000,12063,3254,65535,3312.09,2127.57,0.505049,3.549873343,834321000
1117,56,Abi3KI/+_APPPS1,19,11837.3,18695.1,10830700000,15242.5,3018,65535,17345.5,11698.1,0.277007,0.682442132,3349340000
1118,56,Abi3KI/+_APPPS1,20,11535.2,15947.2,1913860000,11094.4,2638,65535,3592.45,3077.76,0.368561,3.210956311,857979000
1119,57,Abi3KI/+_APPPS1,0,15788.4,21587.1,8811810000,14580.8,3260,65535,12242.5,6202.97,0.414125,1.289638554,2951820000
1120,57,Abi3KI/+_APPPS1,1,11229.6,12957.8,878566000,6260.52,3473,57754,2013.02,2192.49,0.35165,5.578484069,385208000
1121,57,Abi3KI/+_APPPS1,2,12423.2,15787.5,565241000,8843.09,4054,61387,1061.07,1009.32,0.498446,11.70818136,291411000
1122,57,Abi3KI/+_APPPS1,3,10825.1,11611.5,2009460000,3765.72,3262,44727,5128.62,5283.04,0.272228,2.110723742,904679000
1123,57,Abi3KI/+_APPPS1,4,12436.2,14034.1,1365800000,5912.07,3605,60895,2915.27,2199.92,0.448605,4.265882748,479479000
1124,57,Abi3KI/+_APPPS1,5,13637.7,18478.7,13969600000,12785.4,3036,65535,22642.6,11411.8,0.339169,0.602302739,4274350000
1125,57,Abi3KI/+_APPPS1,6,10921.5,12926.9,666435000,7162.33,3676,65535,1514.78,1622.69,0.39308,7.209957882,356422000
1126,57,Abi3KI/+_APPPS1,7,10334.2,10807.8,379861000,2712.82,3976,28613,1027.28,1317.91,0.373586,10.05976949,146468000
1127,57,Abi3KI/+_APPPS1,8,13569.3,18550.2,14810900000,12705.4,2687,65535,23913.8,12874.2,0.31179,0.567425503,4960970000
1128,57,Abi3KI/+_APPPS1,9,12513,15135.3,952599000,7747.73,3061,54256,1890.95,1482.28,0.498894,6.61730876,547941000
1129,57,Abi3KI/+_APPPS1,10,13494.3,18700.9,7691050000,13346.1,3215,65535,12302.6,8394.53,0.30701,1.096865703,2733210000
1130,57,Abi3KI/+_APPPS1,11,14227.4,19161.2,3713920000,12765.1,2911,65535,5825.06,3116.18,0.502415,2.442446945,1152160000
1131,57,Abi3KI/+_APPPS1,12,11050,11802.1,581347000,3643.43,3108,34758,1459,1617.53,0.384594,7.573680603,328629000
1132,57,Abi3KI/+_APPPS1,13,10803.8,11432.7,661187000,3207.32,4038,31371,1702.07,1883.93,0.365936,6.34744752,256692000
1133,57,Abi3KI/+_APPPS1,14,11515,13814.5,1027880000,7696.18,3310,64955,2220.02,2189.13,0.375938,5.186890208,647101000
1134,57,Abi3KI/+_APPPS1,15,13259.9,16324.1,701839000,8456.87,3914,51353,1287,1092.47,0.523753,10.3029526,345143000
1135,57,Abi3KI/+_APPPS1,16,14722.2,19437.2,4771910000,11866.8,3763,65535,7370.71,4272.66,0.428672,1.997392381,1564920000
1136,57,Abi3KI/+_APPPS1,17,13090.4,19507.5,2437090000,14223.8,3053,65535,3721.54,3099.48,0.374694,3.517468575,1002020000
1137,57,Abi3KI/+_APPPS1,18,13756.8,18875.4,19656100000,13167,3026,65535,31169.3,19459.3,0.246137,0.441357361,6282260000
1138,57,Abi3KI/+_APPPS1,19,13234.2,18736.4,7349020000,13529.8,2966,65535,11755.8,8626.07,0.28985,1.1257592,3184260000
1139,57,Abi3KI/+_APPPS1,20,12538,15727.6,766939000,8713.02,3805,58916,1458.01,1351.51,0.460086,8.599392322,372265000
1140,57,Abi3KI/+_APPPS1,21,11359.6,14307.3,1642570000,8268.24,3043,62335,3368.41,3767.61,0.288426,3.372392316,746378000
1141,58,Abi3KI/+_APPPS1,0,10206,13170.2,646341000,8364.39,2288,64453,1467.89,1187.87,0.525828,6.952837065,301509000
1142,58,Abi3KI/+_APPPS1,1,9197.62,9848.6,418959000,3147.68,2870,30125,1248.58,1170.86,0.478913,7.366464303,167453000
1143,58,Abi3KI/+_APPPS1,2,10848.9,14571.3,1297140000,10080.5,2514,65535,2659.38,1706.2,0.544051,4.079484692,687330000
1144,58,Abi3KI/+_APPPS1,3,12687,18104.7,13596300000,13450.7,2232,65535,22519.6,8988.35,0.429054,0.563375904,4663840000
1145,58,Abi3KI/+_APPPS1,4,8879.7,9525.15,505100000,3050.6,3136,41202,1562.15,1751.64,0.371697,5.684281279,213196000
1146,58,Abi3KI/+_APPPS1,5,12094.8,17997.7,10888700000,13924.8,2259,65535,18076.4,7818.11,0.426046,0.669093404,3843110000
1147,58,Abi3KI/+_APPPS1,6,9169.11,9827,409983000,3097.23,2524,30906,1225.24,1190.41,0.465161,7.483521596,205320000
1148,58,Abi3KI/+_APPPS1,7,9187.28,10190.1,742943000,3730.2,3167,37446,2169.3,1884.73,0.42998,4.235135758,313776000
1149,58,Abi3KI/+_APPPS1,8,9066.65,10064.7,347556000,3919.46,2911,38685,1017.39,1183.98,0.413172,8.911675955,218539000
1150,58,Abi3KI/+_APPPS1,9,11255.5,15881.3,30246700000,12398.5,2457,65535,56950.5,24422.2,0.29311,0.197636544,11357500000
1151,58,Abi3KI/+_APPPS1,10,8622.28,9104.62,487024000,2598.08,2831,26540,1545.15,2079.34,0.310841,5.580221985,238375000
1152,58,Abi3KI/+_APPPS1,11,9441.8,10226.1,517032000,3369.93,3345,31644,1508.94,1151.65,0.552434,6.257240182,176951000
1153,58,Abi3KI/+_APPPS1,12,10774.9,14492.4,4050690000,9929.44,2867,65535,8381.53,4577.84,0.435885,1.285552876,1660740000
1154,58,Abi3KI/+_APPPS1,13,9286.75,10396,820370000,4063.31,2640,41978,2348.27,2314.14,0.369199,3.954719858,409240000
1155,58,Abi3KI/+_APPPS1,14,8982.56,9632.75,658109000,3004.28,2797,27738,2022.61,1835.75,0.42132,4.441073662,312938000
1156,58,Abi3KI/+_APPPS1,15,9491.07,12375.1,3451430000,8618.01,2220,65535,8263.94,6249.84,0.316281,1.148492124,1778890000
1157,58,Abi3KI/+_APPPS1,16,11287.4,14777.8,5928980000,9666.67,2394,65535,11998.4,5355.32,0.473276,0.940742099,2285480000
1158,58,Abi3KI/+_APPPS1,17,9205.99,9985.33,592929000,3263.37,3199,29997,1744.89,1601.02,0.437789,5.275971551,330183000
1159,58,Abi3KI/+_APPPS1,18,9172.14,10206.5,510284000,4153.65,3132,43377,1489.08,1523.44,0.41394,6.159601902,297871000
1160,58,Abi3KI/+_APPPS1,19,8487.2,8800.83,423742000,2152.92,2829,21015,1394.57,1600.17,0.377234,6.085890274,209477000
1161,58,Abi3KI/+_APPPS1,20,11617,16195.4,1923300000,11117.8,2681,65535,3550.85,1962.37,0.573576,3.271611023,910195000
1162,58,Abi3KI/+_APPPS1,21,10256.5,12891.4,679116000,7884.69,2777,65535,1571.39,1298.53,0.503369,6.527023845,312885000
1163,58,Abi3KI/+_APPPS1,22,8576.29,9556.57,489373000,3704.48,2960,42281,1492.61,1425.57,0.443057,5.745834478,324289000
1164,58,Abi3KI/+_APPPS1,23,10337.7,14088.3,1424220000,9777.77,2798,65535,3014.42,1978.43,0.510072,3.429415941,604522000
1165,58,Abi3KI/+_APPPS1,24,9348.58,11583.9,1075820000,6707.01,2906,59378,2728.3,2259.06,0.417975,3.42652201,565421000
1166,58,Abi3KI/+_APPPS1,25,10765,13346,769370000,7346.15,2509,55596,1725.72,1253.1,0.555238,6.237976033,746777000
1167,58,Abi3KI/+_APPPS1,26,9509.54,10112.5,392526000,3097.44,3045,29324,1149.84,989.401,0.53646,8.27031587,203035000
1168,58,Abi3KI/+_APPPS1,27,12737.7,17718.2,693205000,12936.5,3313,65535,1173.6,779.72,0.690068,10.85352761,346063000
1169,58,Abi3KI/+_APPPS1,28,9204.07,11008,1630900000,5943.03,2646,63664,4399.09,3915.09,0.331627,2.09226681,1128950000
1170,58,Abi3KI/+_APPPS1,29,10423.3,14868.8,20293300000,12119.5,1645,65535,40942.9,23087.3,0.248827,0.25458138,7989450000
1171,58,Abi3KI/+_APPPS1,30,10903.4,13457.7,1184280000,7414.67,3011,58998,2627.16,1969.04,0.467613,4.150261118,607076000
1172,58,Abi3KI/+_APPPS1,31,12526.6,15754.5,1830610000,9395.37,3045,65408,3479.28,1747.47,0.635428,3.6003426,683835000
1173,58,Abi3KI/+_APPPS1,32,25447.3,34157.2,3712340000,24315.3,900,65535,3271.23,1466.6,0.726628,7.779122838,277701000
1174,59,Abi3KI/+_APPPS1,0,16955.4,22929.7,5413260000,14573,5136,65535,7015.94,5759.18,0.307738,2.416696836,1826130000
1175,59,Abi3KI/+_APPPS1,1,17587.3,22702.4,8132950000,13694.3,5152,65535,10663.7,7153.52,0.327519,1.649268078,3023920000
1176,59,Abi3KI/+_APPPS1,2,15625.1,19725.1,3568290000,11206.2,5702,65535,5387.86,3701.54,0.401525,2.900056794,1348340000
1177,59,Abi3KI/+_APPPS1,3,19355.9,24687.8,5090120000,14117.6,4698,65535,6162.34,4014.47,0.404905,3.140998387,1570120000
1178,59,Abi3KI/+_APPPS1,4,13880.3,14394.1,598521000,3086.75,6627,35151,1206.1,1372.44,0.399251,11.50841555,197025000
1179,59,Abi3KI/+_APPPS1,5,17297.5,23219.3,28262700000,14779,4953,65535,36319.2,20944.2,0.253228,0.476263244,8753030000
1180,59,Abi3KI/+_APPPS1,6,16946,20474.2,808465000,10535.4,4984,65535,1169.16,1019.67,0.526348,14.49416675,482985000
1181,59,Abi3KI/+_APPPS1,7,15979.1,18463.8,5120290000,8206.42,4371,65535,8218.69,6256.98,0.314766,1.944239289,1768280000
1182,59,Abi3KI/+_APPPS1,8,14746.3,17854.8,6434830000,9409.06,4615,65535,10562.1,7450.19,0.312476,1.39615228,2229570000
1183,59,Abi3KI/+_APPPS1,9,16691.2,19282.9,2328080000,8708.46,6012,65535,3583.82,2533.48,0.447023,4.657376766,674738000
1184,59,Abi3KI/+_APPPS1,10,16597.6,20092,1628690000,10553.6,4987,65535,2415.3,1648.77,0.528005,6.871858568,514512000
1185,59,Abi3KI/+_APPPS1,11,19785.7,25637.7,6347270000,15096.3,6162,65535,7396.26,3941.8,0.465726,2.675095251,1464870000
1186,59,Abi3KI/+_APPPS1,12,18232.2,23362.1,2462250000,13677.1,5960,65535,3125.64,2226.44,0.464337,5.833109379,1048970000
1187,59,Abi3KI/+_APPPS1,13,20336.3,25858.7,5662920000,15092.8,5101,65535,6544.16,3775.62,0.448124,3.107549326,1949260000
1188,59,Abi3KI/+_APPPS1,14,20780,27304,1366750000,16342,6088,65535,1500.47,1037.33,0.611016,13.84899398,515095000
1189,6,Abi3+/+_APPPS1,0,7533.03,7909.81,278433000,2080.17,2923,27124,1006.16,1283.31,0.378382,7.486910631,118217000
1190,6,Abi3+/+_APPPS1,1,10828.9,17331.8,5155910000,15203.1,1858,65535,8907.74,5298.5,0.392202,1.215673111,1905790000
1191,6,Abi3+/+_APPPS1,2,10650.8,15051.4,1303570000,11571.7,3007,65535,2598.32,1729.48,0.528482,4.099110194,458618000
1192,6,Abi3+/+_APPPS1,3,9854.04,16362.5,6760350000,15320.6,2608,65535,12218.6,7538.27,0.340325,0.806478647,2426920000
1193,6,Abi3+/+_APPPS1,4,9209.93,14322.4,4787630000,13414,2724,65535,9905.09,6964.23,0.32027,0.929817902,1601620000
1194,6,Abi3+/+_APPPS1,5,9099.09,10713.3,708071000,5326.12,3017,60729,1974.87,1618.2,0.47041,4.607437452,245220000
1195,6,Abi3+/+_APPPS1,6,8937.8,12198.2,1385700000,9344.96,2881,65535,3321.41,2348.25,0.458447,2.690965584,569202000
1196,6,Abi3+/+_APPPS1,7,8897.1,9566.19,787756000,3016.03,3197,27712,2433.6,1586.86,0.551373,3.655941815,373115000
1197,6,Abi3+/+_APPPS1,8,9332.59,13778.3,16064500000,11710,1893,65535,34338.9,20494.3,0.249292,0.271778945,5536010000
1198,6,Abi3+/+_APPPS1,9,10241.1,14391,1032520000,10646.4,2993,65535,2147.88,1360.69,0.591649,4.768003799,340195000
1199,6,Abi3+/+_APPPS1,10,14284.7,18600.3,2552860000,12029.5,2697,65535,4134.45,2067.81,0.602446,3.455042388,959919000
1200,6,Abi3+/+_APPPS1,11,12072.7,17293.2,5142920000,13161.5,2282,65535,8943.55,4500.15,0.463017,1.349877845,1835880000
1201,6,Abi3+/+_APPPS1,12,8394.54,10923,994126000,8445.82,2951,65535,2665.46,2070.16,0.449084,3.149377593,444224000
1202,6,Abi3+/+_APPPS1,13,9645.62,14711.6,12522200000,13079.2,2562,65535,25027.6,14022.9,0.295071,0.385399319,4124790000
1203,6,Abi3+/+_APPPS1,14,10398.4,14812,10752500000,12094.7,2203,65535,21631.3,10871.8,0.345332,0.480710822,3703430000
1204,6,Abi3+/+_APPPS1,15,12179.5,17938.8,750917000,13691.2,3001,65535,1259.36,703.286,0.801895,9.671182188,246689000
1205,6,Abi3+/+_APPPS1,16,10181.4,14382.3,2624660000,11339.3,2425,65535,5456.69,3345.83,0.447988,1.865856407,1119610000
1206,6,Abi3+/+_APPPS1,17,9915.08,12334.7,486087000,7267.24,2537,63250,1196.43,1066.81,0.510884,8.28722115,220493000
1207,6,Abi3+/+_APPPS1,18,10023.4,14922.6,618527000,12031.2,3496,65535,1235.27,902.484,0.616908,8.114339375,237975000
1208,6,Abi3+/+_APPPS1,19,9096.32,9923.05,510600000,3547.74,3003,35393,1534.86,1540.22,0.41778,5.926481894,206500000
1209,6,Abi3+/+_APPPS1,20,9549.5,11197.4,640323000,5256.88,2584,46524,1721.3,1783.26,0.389501,5.547841748,265862000
1210,60,Abi3KI/+_APPPS1,0,12184.9,17803.6,9624730000,14136.2,3368,65535,16097.4,9648.17,0.319553,0.756948327,3568110000
1211,60,Abi3KI/+_APPPS1,1,11575.7,16085.3,9260800000,12254.6,3390,65535,17130.1,9862.6,0.325836,0.675752039,3378820000
1212,60,Abi3KI/+_APPPS1,2,10635.5,11496.6,606676000,3742.57,3552,38670,1540.14,1794.71,0.359359,6.905541055,250307000
1213,60,Abi3KI/+_APPPS1,3,12574.9,15926.9,682836000,9117.45,3702,65535,1287.65,979.667,0.584258,9.765774861,551871000
1214,60,Abi3KI/+_APPPS1,4,12185.1,15689.9,2720600000,9978.35,3382,65535,5177.77,3383.92,0.427719,2.353349029,1338960000
1215,60,Abi3KI/+_APPPS1,5,11959.6,15603.5,1696440000,10436.3,2966,65535,3245.91,2347.49,0.451618,3.684513742,865080000
1216,60,Abi3KI/+_APPPS1,6,10947.1,12055,798039000,4307.5,2805,42892,1952.55,1924.81,0.392492,5.606565773,420864000
1217,60,Abi3KI/+_APPPS1,7,13332.6,19846.2,12941700000,15693.4,3179,65535,19529.8,9071.1,0.386625,0.682679802,5089050000
